"","X1","WST","MKC","long_distance","Fx","Fy","MI_X","MI_Y"
"70",2009-04-14,0.88060876410391,0.886130933912504,"WST",0.359307359307359,0.406926406926407,0.355943068448831,0.463403859930529
"71",2009-04-15,0.88428234059302,0.885200124107974,"WST",0.601731601731602,0.493506493506494,0.606108856099858,0.38864905674551
"72",2009-04-16,0.896090265022304,0.888923363326094,NA,0.74025974025974,0.662337662337662,0.674519109965285,0.512077494748605
"73",2009-04-17,0.907110994489635,0.90164443065467,NA,0.735930735930736,0.835497835497836,0.542716832663834,0.766822066287136
"74",2009-04-20,0.871687221201784,0.8932671424139,NA,0.051948051948052,0.229437229437229,0.038035335281925,0.724830852945189
"75",2009-04-21,0.874573602728942,0.89699038163202,NA,0.588744588744589,0.662337662337662,0.469110930084542,0.617987697938041
"76",2009-04-22,0.864602466544214,0.892646602544214,NA,0.324675324675325,0.385281385281385,0.325871687581698,0.467261291667647
"77",2009-04-23,0.843872999212805,0.895439031957803,NA,0.12987012987013,0.636363636363636,0.0363974556807508,0.890919771303269
"78",2009-04-24,0.857255313565993,0.897300651566863,NA,0.748917748917749,0.614718614718615,0.715033613524126,0.441814290487411
"79",2009-04-27,0.859354500131199,0.89792119143655,NA,0.575757575757576,0.554112554112554,0.5288596287879,0.484943763105092
"80",2009-04-28,0.870637627919181,0.897300651566863,NA,0.74025974025974,0.502164502164502,0.766825136675496,0.310356256177673
"81",2009-04-29,0.880871162424561,0.901023890784983,NA,0.722943722943723,0.662337662337662,0.650693236101057,0.52468931761816
"82",2009-04-30,0.856730516924692,0.913744958113559,NA,0.0995670995670996,0.826839826839827,0.0134928624369118,0.970295272304598
"83",2009-05-01,0.847546575701915,0.915296307787775,NA,0.337662337662338,0.614718614718615,0.201275793825493,0.732643804512285
"84",2009-05-04,0.870900026239832,0.944461681663047,NA,0.87012987012987,0.965367965367965,0.619250825762336,0.926909339735614
"85",2009-05-05,0.872212017843086,0.932671424139001,NA,0.575757575757576,0.177489177489178,0.819536392365465,0.0736944119279872
"86",2009-05-06,0.870375229598531,0.932671424139001,NA,0.497835497835498,0.541125541125541,0.436657410880314,0.525259441217585
"87",2009-05-07,0.864077669902913,0.94942600062054,NA,0.411255411255411,0.887445887445887,0.147535217625888,0.935865729173404
"88",2009-05-08,0.882970348989766,0.958423828730996,NA,0.848484848484849,0.735930735930736,0.786270528962842,0.531384097457436
"89",2009-05-11,0.878509577538704,0.951908160099286,NA,0.454545454545455,0.311688311688312,0.572552363565134,0.258126294832665
"90",2009-05-12,0.892416688533193,0.977040024821595,NA,0.748917748917749,0.948051948051948,0.439441525308941,0.929717311131318
"91",2009-05-13,0.876147992652847,0.971455165994415,"WST",0.212121212121212,0.354978354978355,0.192271929731275,0.557229082866967
"92",2009-05-14,0.87011283127788,0.974247595408005,"WST",0.41991341991342,0.636363636363636,0.278602810089803,0.699188352171081
"93",2009-05-15,0.858042508527946,0.967111386906609,"WST",0.29004329004329,0.298701298701299,0.355061306699136,0.377516648994297
"94",2009-05-18,0.877459984256101,0.972696245733789,"WST",0.852813852813853,0.714285714285714,0.803592885923912,0.495677809006922
"95",2009-05-19,0.870900026239832,0.960285448340056,"WST",0.402597402597403,0.168831168831169,0.675766725200633,0.114471208636218
