"","X1","KW","ARR","long_distance","Fx","Fy","MI_X","MI_Y"
"67",2009-04-08,1.02702702702703,1.04471101417666,"KW",0.705627705627706,0.25974025974026,0.760134881211572,0.20898927904548
"68",2009-04-09,1.02702702702703,1.04471101417666,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"69",2009-04-13,1.02918918918919,1.04471101417666,"KW",0.770562770562771,0.683982683982684,0.769432222567216,0.643849005213403
"70",2009-04-14,1.02702702702703,1.04907306434024,"KW",0.207792207792208,0.848484848484849,0.161824327552835,0.888261916335368
"71",2009-04-15,1.02702702702703,1.04907306434024,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"72",2009-04-16,1.02702702702703,1.04798255179935,"KW",0.705627705627706,0.25974025974026,0.760134881211572,0.20898927904548
"73",2009-04-17,1.02702702702703,1.04471101417666,"KW",0.705627705627706,0.155844155844156,0.764857249775676,0.113913675722946
"74",2009-04-20,1.02702702702703,1.04580152671756,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"75",2009-04-21,1.02918918918919,1.04689203925845,"KW",0.770562770562771,0.683982683982684,0.769432222567216,0.643849005213403
"76",2009-04-22,1.03027027027027,1.04689203925845,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"77",2009-04-23,1.03135135135135,1.04580152671756,"KW",0.705627705627706,0.25974025974026,0.760134881211572,0.20898927904548
"78",2009-04-24,1.03027027027027,1.04689203925845,"KW",0.25974025974026,0.683982683982684,0.210430316411974,0.739263408151037
"79",2009-04-27,1.03027027027027,1.05234460196292,"KW",0.705627705627706,0.883116883116883,0.616968600931772,0.891341569983728
"80",2009-04-28,1.03027027027027,1.05125408942203,"KW",0.705627705627706,0.25974025974026,0.760134881211572,0.20898927904548
"81",2009-04-29,1.03027027027027,1.05125408942203,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"82",2009-04-30,1.03027027027027,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"83",2009-05-01,1.03135135135135,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"84",2009-05-04,1.03135135135135,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"85",2009-05-05,1.03135135135135,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"86",2009-05-06,1.03135135135135,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
"87",2009-05-07,1.03135135135135,1.05234460196292,"KW",0.705627705627706,0.683982683982684,0.694879022591205,0.664086789635909
