"","X1","ARUN","MCRS","long_distance","Fx","Fy","MI_X","MI_Y"
"64",2009-04-03,1.3587786259542,1.24052916416115,NA,0.848484848484849,0.792207792207792,0.783785431306143,0.649067573612957
"65",2009-04-06,1.43511450381679,1.23030667468431,"MCRS",0.878787878787879,0.402597402597403,0.935934148693222,0.189662679151764
"66",2009-04-07,1.37786259541985,1.17859290438966,"MCRS",0.203463203463203,0.108225108225108,0.408609629897632,0.138886005056649
"67",2009-04-08,1.4236641221374,1.20685508117859,"MCRS",0.757575757575758,0.80952380952381,0.636824933067269,0.749667322199215
"68",2009-04-09,1.38931297709924,1.26939266386049,"MCRS",0.303030303030303,0.943722943722944,0.0839068816456263,0.983238395851762
"69",2009-04-13,1.4236641221374,1.2501503307276,"MCRS",0.727272727272727,0.329004329004329,0.825524039607006,0.206575382083967
"70",2009-04-14,1.5763358778626,1.19723391461215,"MCRS",0.978354978354978,0.108225108225108,0.997847667328603,0.0109452169913182
"71",2009-04-15,1.61832061068702,1.17498496692724,"MCRS",0.727272727272727,0.272727272727273,0.843667751911993,0.15733945916771
"72",2009-04-16,1.68702290076336,1.27360192423331,"MCRS",0.818181818181818,0.987012987012987,0.316316960857694,0.987375646468747
"73",2009-04-17,1.65267175572519,1.26578472639808,"MCRS",0.324675324675325,0.432900432900433,0.317311835424875,0.509369971141463
"74",2009-04-20,1.57251908396947,1.20384846662658,"MCRS",0.151515151515152,0.0735930735930736,0.39613512176173,0.112171055688506
"75",2009-04-21,1.62595419847328,1.25315694527962,"MCRS",0.770562770562771,0.913419913419913,0.524397425249231,0.892616121053113
"76",2009-04-22,1.69465648854962,1.24834636199639,"MCRS",0.818181818181818,0.471861471861472,0.870530824113425,0.292316866457282
"77",2009-04-23,1.69083969465649,1.19663259170174,"MCRS",0.545454545454545,0.108225108225108,0.782168634108376,0.0588221371928842
"78",2009-04-24,1.75190839694656,1.23932651834035,"MCRS",0.787878787878788,0.896103896103896,0.580150282429049,0.858904751621715
"79",2009-04-27,1.74809160305344,1.23571858087793,"MCRS",0.54978354978355,0.493506493506494,0.562618283424504,0.466728802244594
"80",2009-04-28,1.72900763358779,1.25616355983163,"MCRS",0.471861471861472,0.761904761904762,0.328928821988765,0.813971186296318
"81",2009-04-29,1.79770992366412,1.30787733012628,"MCRS",0.80952380952381,0.913419913419913,0.584225740209298,0.874940272005086
"82",2009-04-30,1.79007633587786,1.26157546602526,"MCRS",0.528138528138528,0.138528138528139,0.741982635123122,0.0860402677668488
"83",2009-05-01,1.81297709923664,1.46482260974143,"MCRS",0.662337662337662,1,1.6404551244853e-05,0.9999999999
"84",2009-05-04,1.89312977099237,1.42453397474444,"MCRS",0.831168831168831,0.186147186147186,0.93776269176054,0.0695780281393592
"85",2009-05-05,1.89312977099237,1.41852074564041,"MCRS",0.584415584415584,0.463203463203463,0.618593836837265,0.413494424081313
"86",2009-05-06,1.90076335877863,1.41491280817799,"MCRS",0.593073593073593,0.493506493506494,0.614488842364484,0.445123210233511
"87",2009-05-07,1.81297709923664,1.36921226698737,"MCRS",0.177489177489178,0.168831168831169,0.281131310906806,0.258159805059399
"88",2009-05-08,1.79007633587786,1.38665063138906,"MCRS",0.437229437229437,0.701298701298701,0.32602475594145,0.762044129591996
"89",2009-05-11,1.82824427480916,1.4167167769092,"MCRS",0.70995670995671,0.796536796536797,0.58309387835764,0.759503321526224
"90",2009-05-12,1.77480916030534,1.40889957907396,"MCRS",0.272727272727273,0.441558441558442,0.25078564087406,0.552252593600593
"91",2009-05-13,1.67557251908397,1.36259771497294,"MCRS",0.112554112554113,0.164502164502165,0.173756938120617,0.335078636927004
"92",2009-05-14,1.81679389312977,1.40649428743235,"MCRS",0.961038961038961,0.878787878787879,0.925088343800586,0.582655959547723
"93",2009-05-15,1.8206106870229,1.40589296452195,"MCRS",0.588744588744589,0.528138528138528,0.592639428061422,0.488823795450153
"94",2009-05-18,1.80534351145038,1.43956704750451,"MCRS",0.493506493506494,0.80952380952381,0.319796297662945,0.8563502562151
"95",2009-05-19,1.87404580152672,1.4576067348166,"MCRS",0.792207792207792,0.701298701298701,0.758353668464831,0.575312776344771
"96",2009-05-20,1.85496183206107,1.49188214070956,"MCRS",0.471861471861472,0.80952380952381,0.29831614779553,0.862125358005945
"97",2009-05-21,1.9618320610687,1.47324113048707,"MCRS",0.891774891774892,0.359307359307359,0.95043482741418,0.150293565669979
"98",2009-05-22,2.51526717557252,1.4588093806374,"MCRS",0.995670995670996,0.380952380952381,0.999531171812009,0.0350600648112994
"99",2009-05-26,2.56106870229008,1.50811785929044,"MCRS",0.701298701298701,0.887445887445887,0.472810847181727,0.88248320826325
