"","X1","SCG","WEC","long_distance","Fx","Fy","MI_X","MI_Y"
"74",2009-04-20,0.844652185867473,0.932063939821345,"SCG",0.406926406926407,0.294372294372294,0.569780756133788,0.253144537174358
"75",2009-04-21,0.846576849051416,0.94381758345087,"SCG",0.588744588744589,0.844155844155844,0.251853003716519,0.901834654724086
"76",2009-04-22,0.844377233984053,0.934179595674659,"SCG",0.428571428571429,0.229437229437229,0.693569618431374,0.145480310835517
"77",2009-04-23,0.844102282100632,0.936060178655383,"SCG",0.476190476190476,0.593073593073593,0.356866439301044,0.643369983890743
"78",2009-04-24,0.836128677481441,0.927362482369535,"SCG",0.272727272727273,0.242424242424242,0.422134049792723,0.31512150069022
"79",2009-04-27,0.8355787737146,0.937470615890926,"SCG",0.467532467532468,0.805194805194805,0.171734160947352,0.904075773242233
"80",2009-04-28,0.835028869947759,0.930888575458392,"SCG",0.467532467532468,0.294372294372294,0.656620006232369,0.204530112883226
"81",2009-04-29,0.838603244432224,0.944992947813822,"SCG",0.645021645021645,0.865800865800866,0.284743576599098,0.906512408759585
"82",2009-04-30,0.830904591696453,0.93935119887165,"SCG",0.272727272727273,0.316017316017316,0.313415141218759,0.452182218385738
"83",2009-05-01,0.846576849051416,0.946403385049365,"SCG",0.87012987012987,0.744588744588745,0.862298020404404,0.419163007761731
"84",2009-05-04,0.846026945284575,0.949929478138223,"SCG",0.467532467532468,0.653679653679654,0.292764255444848,0.734655501598572
"85",2009-05-05,0.834478966180918,0.951104842501175,"SCG",0.186147186147186,0.567099567099567,0.0523578109346353,0.874956726168875
"86",2009-05-06,0.831454495463294,0.926187118006582,"SCG",0.41991341991342,0.0606060606060606,0.942980798182654,0.00762267303840797
"87",2009-05-07,0.838328292548804,0.926657263751763,"SCG",0.735930735930736,0.528138528138528,0.800497367842633,0.298643111500616
"88",2009-05-08,0.848226560351939,0.914198401504466,"SCG",0.805194805194805,0.186147186147186,0.975382558765633,0.0185090809264391
"89",2009-05-11,0.843827330217212,0.918194640338505,"SCG",0.38961038961039,0.670995670995671,0.187174260276685,0.810245765607397
"90",2009-05-12,0.846026945284575,0.909496944052656,"SCG",0.588744588744589,0.242424242424242,0.841807339458277,0.0874087320660829
"91",2009-05-13,0.823205938960682,0.897978373295722,"SCG",0.0995670995670996,0.199134199134199,0.113204225056174,0.63264624811709
"92",2009-05-14,0.817706901292274,0.890926187118007,"SCG",0.354978354978355,0.285714285714286,0.49938611150705,0.290578213161851
"93",2009-05-15,0.791311520483915,0.876351669017395,"SCG",0.0692640692640693,0.138528138528139,0.110302118914328,0.618390163015517
"94",2009-05-18,0.795435798735221,0.872825575928538,"SCG",0.67965367965368,0.354978354978355,0.840700792451076,0.147629383798688
"95",2009-05-19,0.802859499587572,0.890691114245416,"SCG",0.753246753246753,0.922077922077922,0.298847431561765,0.938724667165126
"96",2009-05-20,0.791311520483915,0.873295721673719,"SCG",0.177489177489178,0.108225108225108,0.548560624421877,0.160646270376641
"97",2009-05-21,0.778113830079736,0.868594264221909,"SCG",0.151515151515152,0.32034632034632,0.107673406582339,0.690567915818752
"98",2009-05-22,0.78058839703052,0.872825575928538,"SCG",0.627705627705628,0.696969696969697,0.485324985810286,0.669400844316737
"99",2009-05-26,0.813032719274127,0.890220968500235,"SCG",0.965367965367965,0.917748917748918,0.916024111858689,0.43372060496722
"100",2009-05-27,0.805883970305197,0.890220968500235,"SCG",0.285714285714286,0.519480519480519,0.160587982829109,0.731668135110021
"101",2009-05-28,0.821006323893319,0.916784203102962,"SCG",0.865800865800866,0.948051948051948,0.39461069005142,0.923408271732987
"102",2009-05-29,0.825405554028045,0.927597555242125,"SCG",0.67965367965368,0.831168831168831,0.389653998282774,0.842203038698637
"103",2009-06-01,0.8490514160022,0.954160789844852,"SCG",0.935064935064935,0.948051948051948,0.648341226646611,0.786506080994047
"104",2009-06-02,0.846851800934836,0.950634696755994,"SCG",0.428571428571429,0.363636363636364,0.514385939135435,0.339561120978419
"105",2009-06-03,0.84272752268353,0.94875411377527,"SCG",0.393939393939394,0.437229437229437,0.378159321079328,0.492840743034521
