"","X1","PLL","DHR","long_distance","Fx","Fy","MI_X","MI_Y"
"83",2009-05-01,0.903460207612457,1.02404844290657,"PLL",0.303030303030303,0.770562770562771,0.0763782179036544,0.941763677140339
"84",2009-05-04,0.934602076124568,1.06124567474048,"PLL",0.913419913419913,0.948051948051948,0.528906261741485,0.855899861214023
"85",2009-05-05,0.922145328719723,1.07837370242215,"PLL",0.277056277056277,0.813852813852814,0.058861069820239,0.961097325503527
"86",2009-05-06,0.954671280276817,1.07525951557093,"PLL",0.922077922077922,0.445887445887446,0.985753470293148,0.0873557884512692
"87",2009-05-07,0.926297577854671,1.05536332179931,"PLL",0.125541125541126,0.194805194805195,0.180116075601885,0.515842005043911
"88",2009-05-08,0.956747404844291,1.06193771626298,"PLL",0.913419913419913,0.653679653679654,0.964747515830156,0.188825914366781
"89",2009-05-11,0.927681660899654,1.04532871972318,"PLL",0.125541125541126,0.220779220779221,0.148627957172403,0.573462553483831
"90",2009-05-12,0.911418685121107,1.03979238754325,"PLL",0.233766233766234,0.385281385281385,0.184062692869017,0.65582001579069
"91",2009-05-13,0.867474048442907,1.00968858131488,"PLL",0.0606060606060606,0.108225108225108,0.131855722627563,0.507322907671438
"92",2009-05-14,0.877162629757786,1.00553633217993,"PLL",0.705627705627706,0.415584415584416,0.867979564224627,0.173697519804358
"93",2009-05-15,0.87439446366782,1.00069204152249,"PLL",0.411255411255411,0.406926406926407,0.462446207558002,0.44904806032052
"94",2009-05-18,0.910034602076125,1.02750865051903,"PLL",0.930735930735931,0.909090909090909,0.791559416229012,0.60608694149631
"95",2009-05-19,0.896885813148789,1.03737024221453,"PLL",0.264069264069264,0.701298701298701,0.0734161355546782,0.917526038517725
"96",2009-05-20,0.875086505190311,1.04446366782007,"PLL",0.16017316017316,0.662337662337662,0.0350566254497615,0.925114333656786
"97",2009-05-21,0.846712802768166,1.02076124567474,"PLL",0.125541125541126,0.151515151515152,0.254980261740326,0.399874855566407
"98",2009-05-22,0.840138408304498,1.02456747404844,"PLL",0.346320346320346,0.61038961038961,0.1669333319387,0.817300780948657
"99",2009-05-26,0.878200692041523,1.06020761245675,"PLL",0.935064935064935,0.948051948051948,0.638471433464978,0.784839123562432
"100",2009-05-27,0.860553633217993,1.04307958477509,"PLL",0.207792207792208,0.216450216450216,0.342463741655526,0.378808457345329
"101",2009-05-28,0.866782006920415,1.03823529411765,"PLL",0.640692640692641,0.406926406926407,0.808423363357623,0.209894662514567
"102",2009-05-29,0.888581314878893,1.04411764705882,"PLL",0.878787878787879,0.645021645021645,0.937732241460482,0.227525174190753
"103",2009-06-01,0.935640138408305,1.0939446366782,"PLL",0.948051948051948,0.956709956709957,0.659968390764775,0.777187778643372
"104",2009-06-02,0.928719723183391,1.08598615916955,"PLL",0.350649350649351,0.350649350649351,0.42737842988571,0.42737842988571
"105",2009-06-03,0.911072664359862,1.07543252595156,"PLL",0.216450216450216,0.32034632034632,0.215778921729146,0.577431743359956
"106",2009-06-04,0.922837370242215,1.08910034602076,"PLL",0.731601731601732,0.766233766233766,0.554038503513446,0.684888139196427
"107",2009-06-05,0.920415224913495,1.10138408304498,"PLL",0.424242424242424,0.727272727272727,0.167654410945545,0.882824442522512
"108",2009-06-08,0.929065743944637,1.10173010380623,"PLL",0.662337662337662,0.523809523809524,0.742074044718682,0.340210874645451
"109",2009-06-09,1.00173010380623,1.10709342560554,"PLL",0.982683982683983,0.632034632034632,0.997763414730126,0.0966231727775958
"110",2009-06-10,0.929757785467128,1.09290657439446,"PLL",0.0303030303030303,0.268398268398268,0.00859713145268795,0.851902761055807
"111",2009-06-11,0.95363321799308,1.09411764705882,"PLL",0.883116883116883,0.558441558441558,0.960156266524016,0.157099276710742
"112",2009-06-12,0.939100346020761,1.08598615916955,"PLL",0.255411255411255,0.346320346320346,0.256680182693607,0.560470092204199
"113",2009-06-15,0.918685121107267,1.07006920415225,"PLL",0.194805194805195,0.225108225108225,0.297252942823374,0.424561535537216
"114",2009-06-16,0.906920415224914,1.04878892733564,"PLL",0.29004329004329,0.186147186147186,0.576666650947824,0.192903375718169
"115",2009-06-17,0.908650519031142,1.05692041522491,"PLL",0.515151515151515,0.670995670995671,0.317807262956496,0.762525177957689
"116",2009-06-18,0.901730103806228,1.06228373702422,"PLL",0.346320346320346,0.632034632034632,0.154596027486436,0.837828868862646
"117",2009-06-19,0.902768166089965,1.05882352941176,"PLL",0.497835497835498,0.437229437229437,0.574934906004685,0.39399926929428
"118",2009-06-22,0.871280276816609,1.02889273356401,"PLL",0.0995670995670996,0.112554112554113,0.265397225155798,0.35473357836789
"119",2009-06-23,0.867820069204152,1.02941176470588,"PLL",0.406926406926407,0.536796536796537,0.301822523643993,0.672871857819622
"120",2009-06-24,0.889965397923875,1.04273356401384,"PLL",0.883116883116883,0.770562770562771,0.876790199917464,0.387849211141487
"121",2009-06-25,0.926643598615917,1.06782006920415,"PLL",0.930735930735931,0.891774891774892,0.836542168430493,0.536091595041662
"122",2009-06-26,0.926643598615917,1.08581314878893,"PLL",0.484848484848485,0.826839826839827,0.151018965268334,0.938286094936136
"123",2009-06-29,0.939100346020761,1.08598615916955,"PLL",0.74025974025974,0.523809523809524,0.845592274742831,0.25589676753246
"124",2009-06-30,0.919031141868512,1.0681660899654,"PLL",0.194805194805195,0.212121212121212,0.319602804344996,0.394100659478349
"125",2009-07-01,0.926989619377163,1.0583044982699,"PLL",0.653679653679654,0.32034632034632,0.869068534046582,0.122640935866087
