"","X1","SRCL","ABT","long_distance","Fx","Fy","MI_X","MI_Y"
"68",2009-04-09,0.943790353209267,0.822068707991038,"ABT",0.0303030303030303,0.731601731601732,0.00225270237665119,0.9755885382356
"69",2009-04-13,0.941511583744778,0.828603435399552,"ABT",0.471861471861472,0.718614718614719,0.318028488145478,0.746986342405324
"70",2009-04-14,0.960691226737562,0.834764749813294,"ABT",0.857142857142857,0.701298701298701,0.832892209358599,0.511281977963945
"71",2009-04-15,0.974553740979871,0.796489917849141,"ABT",0.774891774891775,0.00865800865800866,0.993664840030558,0.000191802545799716
"72",2009-04-16,0.969046714774022,0.797050037341299,"ABT",0.411255411255411,0.532467532467532,0.341438901569816,0.564104153108087
"73",2009-04-17,0.966388150398785,0.819454817027633,"ABT",0.463203463203463,0.943722943722944,0.17834636000578,0.967411535497044
"74",2009-04-20,0.953095328522598,0.823188946975355,"ABT",0.242424242424242,0.632034632034632,0.122843626577356,0.782595925711325
"75",2009-04-21,0.966388150398785,0.828416728902166,"ABT",0.770562770562771,0.670995670995671,0.726527368985164,0.534644919862929
"76",2009-04-22,0.939802506646411,0.793502613890963,"ABT",0.116883116883117,0.0173160173160173,0.733740823725121,0.0203912787230806
"77",2009-04-23,0.912077478161793,0.809559372666169,"ABT",0.0865800865800866,0.87012987012987,0.0104301450014597,0.978346152549915
"78",2009-04-24,0.919103684010634,0.804518297236744,"ABT",0.636363636363636,0.372294372294372,0.706657461516023,0.246880820444425
"79",2009-04-27,0.927459172047095,0.805825242718446,"ABT",0.658008658008658,0.58008658008658,0.622455796156122,0.480934739788737
"80",2009-04-28,0.940182301557159,0.803024645257655,"ABT",0.757575757575758,0.45021645021645,0.79826418217031,0.27543953111323
"81",2009-04-29,0.887580706418534,0.795743091859597,"ABT",0.0173160173160173,0.285714285714286,0.00460915781805418,0.893595815546009
"82",2009-04-30,0.894037219901253,0.781366691560866,"ABT",0.632034632034632,0.116883116883117,0.876589013933088,0.0348463735625276
