"","X1","JNJ","MDLZ","long_distance","Fx","Fy","MI_X","MI_Y"
"45",2009-03-09,0.768342951360264,0.776517922457937,NA,0.0562770562770563,0.116883116883117,0.0945547070479954,0.641432720156404
"46",2009-03-10,0.787798845836768,0.797366495976591,NA,0.948051948051948,0.926406926406926,0.826342150624822,0.690872081524607
"47",2009-03-11,0.789777411376752,0.779809802487198,NA,0.627705627705628,0.0952380952380952,0.953620756738498,0.0101034361212563
"48",2009-03-12,0.807914262159934,0.814191660570593,NA,0.943722943722944,0.978354978354978,0.588501969518673,0.914756990516711
"49",2009-03-13,0.834954657873042,0.824067300658376,NA,0.965367965367965,0.822510822510823,0.957583576633006,0.353780123605781
"50",2009-03-16,0.83643858202803,0.836503291880029,NA,0.601731601731602,0.83982683982684,0.310731680040617,0.864973217693904
"51",2009-03-17,0.836273701566364,0.852596927578639,NA,0.502164502164502,0.887445887445887,0.163270939844733,0.943190656395156
"52",2009-03-18,0.835284418796373,0.81528895391368,NA,0.467532467532468,0.0216450216450216,0.984641305653645,0.000651651581891288
"53",2009-03-19,0.825391591096455,0.810534016093636,NA,0.164502164502165,0.333333333333333,0.110589050828649,0.672979710516336
"54",2009-03-20,0.851937345424567,0.809802487198244,NA,0.965367965367965,0.476190476190476,0.992016880918875,0.0690816027503286
"55",2009-03-23,0.877658697444353,0.846744696415508,NA,0.961038961038961,0.978354978354978,0.678619776483799,0.877837440101101
"56",2009-03-24,0.86479802143446,0.8474762253109,NA,0.121212121212121,0.541125541125541,0.0233201936206565,0.905272855747269
"57",2009-03-25,0.871558120362737,0.843087051938552,NA,0.783549783549784,0.346320346320346,0.908344557207722,0.107746125707459
"58",2009-03-26,0.872217642209398,0.843818580833943,NA,0.562770562770563,0.541125541125541,0.52339261755674,0.472965004398772
"59",2009-03-27,0.871063478977741,0.837234820775421,NA,0.458874458874459,0.29004329004329,0.633448500662739,0.19895388231475
"60",2009-03-30,0.874031327287716,0.798829553767374,NA,0.662337662337662,0.0216450216450216,0.993966053427262,0.000320789056679538
"61",2009-03-31,0.867271228359439,0.81528895391368,NA,0.225108225108225,0.896103896103896,0.0239319743895936,0.98478265363415
"62",2009-04-01,0.874525968672712,0.834308705193855,NA,0.787878787878788,0.922077922077922,0.44165368709543,0.89699179407787
"63",2009-04-02,0.873371805441055,0.840160936356986,NA,0.458874458874459,0.718614718614719,0.244072099970067,0.79534149563549
"64",2009-04-03,0.859851607584501,0.841258229700073,NA,0.116883116883117,0.54978354978355,0.0208540420023939,0.91291625496843
"65",2009-04-06,0.860676009892828,0.826627651792246,NA,0.575757575757576,0.125541125541126,0.915641277251073,0.0223312461261688
"66",2009-04-07,0.846826051112943,0.821506949524506,NA,0.108225108225108,0.32034632034632,0.0499221885170255,0.783700869310133
"67",2009-04-08,0.848309975267931,0.806510607168983,NA,0.597402597402597,0.116883116883117,0.930370897020588,0.0176899615920807
"68",2009-04-09,0.84765045342127,0.817483540599854,NA,0.480519480519481,0.835497835497836,0.186871173024503,0.904878166541073
"69",2009-04-13,0.843363561417972,0.821506949524506,NA,0.32034632034632,0.645021645021645,0.139320286443322,0.809647696766809
"70",2009-04-14,0.846990931574608,0.819678127286028,NA,0.692640692640693,0.454545454545455,0.768089852468294,0.256026557482035
"71",2009-04-15,0.85358615004122,0.836503291880029,NA,0.783549783549784,0.896103896103896,0.491774600007818,0.853803747655352
"72",2009-04-16,0.860676009892828,0.828456474030724,NA,0.787878787878788,0.272727272727273,0.935533688174626,0.0620446478785729
"73",2009-04-17,0.874690849134378,0.829188002926116,NA,0.887445887445887,0.541125541125541,0.934862588120964,0.195772416519794
"74",2009-04-20,0.865127782357791,0.821872713972202,NA,0.164502164502165,0.272727272727273,0.156443474732524,0.579109372091236
"75",2009-04-21,0.864962901896125,0.832114118507681,NA,0.502164502164502,0.822510822510823,0.217176018666423,0.885206711479207
"76",2009-04-22,0.843858202802968,0.820775420629115,NA,0.0692640692640693,0.19047619047619,0.0545986681491544,0.743126021264698
"77",2009-04-23,0.847485572959604,0.814557425018288,NA,0.692640692640693,0.294372294372294,0.866328880862059,0.100796068001027
"78",2009-04-24,0.83957131079967,0.814191660570593,NA,0.199134199134199,0.484848484848485,0.0845715133941575,0.780499339417263
"79",2009-04-27,0.838582028029679,0.818580833942941,NA,0.467532467532468,0.675324675324675,0.283352511921386,0.738340721727686
"80",2009-04-28,0.835119538334707,0.833942940746159,NA,0.350649350649351,0.883116883116883,0.0717358044522829,0.965906554119195
"81",2009-04-29,0.841384995877989,0.851133869787857,NA,0.770562770562771,0.896103896103896,0.469106362263735,0.862033543573804
"82",2009-04-30,0.863314097279472,0.8558888076079,NA,0.948051948051948,0.683982683982684,0.964512024608576,0.234812131767706
"83",2009-05-01,0.867106347897774,0.859180687637162,NA,0.696969696969697,0.632034632034632,0.646917579367053,0.492820470522067
"84",2009-05-04,0.886397361912613,0.887344550109729,NA,0.943722943722944,0.943722943722944,0.768358527001327,0.768358527001327
"85",2009-05-05,0.896290189612531,0.922457937088515,NA,0.835497835497836,0.961038961038961,0.397666094645623,0.945350803703124
"86",2009-05-06,0.893816982687552,0.91441111923921,NA,0.406926406926407,0.277056277056277,0.579409574735369,0.218252739555607
"87",2009-05-07,0.905028854080791,0.915874177029993,NA,0.857142857142857,0.554112554112554,0.902260086397079,0.239074512540758
"88",2009-05-08,0.906512778235779,0.933796634967081,NA,0.588744588744589,0.887445887445887,0.241086486124218,0.923055205499244
"89",2009-05-11,0.892168178070899,0.921726408193124,NA,0.108225108225108,0.203463203463203,0.118445426208174,0.614039760584737
